year,tier3,mean_minutes_per_day,label
2009,150599,0.004517,"Attending meetings, conferences, & training, n.e.c."
2009,150601,0.057716,Public health activities
2009,150602,0.018429,Public safety activities
2009,150699,0.040519,"Public health & safety activities, n.e.c."
2009,159989,1.969422,"Volunteer activities, n.e.c."
2009,160101,2.621766,Telephone calls to/from family members
2009,160102,2.448528,"Telephone calls to/from friends, neighbors, or acquaintances"
2009,160103,0.017861,Telephone calls to/from education services providers
2009,160104,0.032228,Telephone calls to/from salespeople
2009,160105,0.114998,Telephone calls to/from professional or personal care svcs providers
2009,160106,0.030269,Telephone calls to/from household services providers
2009,160107,0.010742,Telephone calls to/from paid child or adult care providers
2009,160108,0.039641,Telephone calls to/from government officials
2009,169989,1.523133,"Telephone calls, n.e.c."
2009,180101,0.967777,Travel related to personal care
2009,180280,2.798438,Travel related to household activities
2009,180381,3.677115,Travel related to caring for and helping hh children
2009,180382,0.870861,Travel related to caring for and helping hh adults
2009,180399,0.005513,"Travel rel. to caring for & helping hh members, n.e.c."
2009,180481,1.082878,Travel related to caring for and helping nonhh children
2009,180482,2.853306,Travel related to caring for and helping nonhh adults
2009,180499,0.000222,"Travel rel. to caring for & helping nonhh members, n.e.c."
2009,180501,15.974622,Travel related to working
2009,180502,0.029524,Travel related to work-related activities
2009,180589,0.551388,"Travel related to work, n.e.c."
2009,180601,1.408482,Travel related to taking class
2009,180682,0.334124,Travel related to education (except taking class)
2009,180699,0.039066,"Travel related to education, n.e.c."
2009,180701,3.356712,Travel related to grocery shopping
2009,180782,10.655690,Travel related to shopping (except grocery shopping)
2009,180801,0.021183,Travel related to using childcare services
2009,180802,0.472627,Travel related to using financial services and banking
2009,180803,0.013292,Travel related to using legal services
2009,180804,1.101552,Travel related to using medical services
2009,180805,0.283393,Travel related to using personal care services
2009,180806,0.093181,Travel related to using real estate services
2009,180807,0.058038,Travel related to using veterinary services
2009,180899,0.013290,"Travel rel. to using prof. & personal care services, n.e.c."
2009,180901,0.061140,Travel related to using household services
2009,180902,0.005013,Travel related to using home main./repair/decor./construction svcs
2009,180903,0.018202,Travel related to using pet services (not vet)
2009,180905,0.304548,Travel related to using vehicle maintenance & repair services
2009,180999,0.000420,"Travel related to using household services, n.e.c."
2009,181002,0.022112,Travel related to civic obligations & participation
2009,181081,0.136130,Travel related to using government services
2009,181099,0.002995,"Travel rel. to govt svcs & civic obligations, n.e.c."
2009,181101,6.924195,Travel related to eating and drinking
2009,181201,5.691667,Travel related to socializing and communicating
2009,181202,0.733408,Travel related to attending or hosting social events
2009,181204,0.987424,Travel related to arts and entertainment
2009,181283,3.530597,Travel related to relaxing and leisure
2009,181301,2.232312,Travel related to participating in sports/exercise/recreation
2009,181302,0.376961,Travel related to attending sporting/recreational events
2009,181401,1.211238,Travel related to religious/spiritual practices
2009,181499,0.002498,"Travel rel. to religious/spiritual activities, n.e.c."
2009,181501,1.167433,Travel related to volunteering
2009,181599,0.031419,"Travel related to volunteer activities, n.e.c."
2009,181601,0.261458,Travel related to phone calls
2009,181801,0.024907,Security procedures related to traveling
2009,181899,0.027958,"Security procedures related to traveling, n.e.c."
2009,189999,1.533552,"Traveling, n.e.c."
2009,500101,7.641144,Insufficient detail in verbatim
2009,500103,0.708649,Missing travel or destination
2009,500104,0.553395,Recorded simultaneous activities incorrectly
2009,500105,0.158234,Respondent refused to provide information/none of your business
2009,500106,3.784893,Gap/can't remember
2009,500107,0.180175,Unable to code activity at 1st tier
2010,010101,516.655843,Sleeping
2010,010102,3.270611,Sleeplessness
2010,010201,41.079037,"Washing, dressing and grooming oneself"
2010,010299,0.040315,"Grooming, n.e.c."
2010,010301,5.337490,Health-related self care
2010,010399,0.124400,"Self care, n.e.c."
2010,010401,0.676871,Personal/Private activities
2010,010499,0.086746,"Personal activities, n.e.c."
2010,010599,0.002846,"Personal care emergencies, n.e.c."
2010,019999,0.000458,"Personal care, n.e.c."
2010,020101,21.724769,Interior cleaning
2010,020102,10.361809,Laundry
2010,020103,1.240504,"Sewing, repairing, & maintaining textiles"
2010,020104,1.086896,"Storing interior hh items, inc. food"
2010,020199,0.004094,"Housework, n.e.c."
2010,020201,26.355675,Food and drink preparation
2010,020202,0.260392,Food presentation
2010,020203,6.941553,Kitchen and food clean-up
2010,020301,3.143253,"Interior arrangement, decoration, & repairs"
2010,020302,0.302075,Building and repairing furniture
2010,020303,0.516748,Heating and cooling
2010,020399,0.012969,"Interior maintenance, repair, & decoration, n.e.c."
2010,020401,2.029774,Exterior cleaning
2010,020402,1.340184,"Exterior repair, improvements, & decoration"
2010,020499,0.014531,"Exterior maintenance, repair & decoration, n.e.c."
2010,020501,12.473342,"Lawn, garden, and houseplant care"
2010,020502,0.227397,"Ponds, pools, and hot tubs"
2010,020599,0.000820,"Lawn and garden, n.e.c."
2010,020681,5.669866,Care for animals and pets (not veterinary care)
2010,020699,0.033452,"Pet and animal care, n.e.c."
2010,020701,2.573875,Vehicle repair and maintenance (by self)
2010,020799,0.000645,"Vehicles, n.e.c."
2010,020801,1.322447,"Appliance, tool, and toy set-up, repair, & maintenance (by self)"
2010,020899,0.000049,"Appliances and tools, n.e.c."
2010,020901,1.840425,Financial management
2010,020902,5.473217,Household & personal organization and planning
2010,020903,1.197042,HH & personal mail & messages (except e-mail)
2010,020904,2.907000,HH & personal e-mail and messages
2010,020905,0.106593,Home security
2010,020999,0.002157,"Household management, n.e.c."
2010,029999,0.018531,"Household activities, n.e.c."
2010,030101,8.893131,Physical care for hh children
2010,030102,0.787607,Reading to/with hh children
2010,030103,6.018713,"Playing with hh children, not sports"
2010,030104,0.074011,Arts and crafts with hh children
2010,030105,0.216565,Playing sports with hh children
2010,030108,0.215101,Organization & planning for hh children
2010,030109,1.630974,Looking after hh children (as a primary activity)
2010,030110,1.264223,Attending hh children's events
2010,030111,0.340662,Waiting for/with hh children
2010,030112,1.114861,Picking up/dropping off hh children
2010,030186,1.025311,Talking with/listening to hh children
2010,030199,0.093514,"Caring for & helping hh children, n.e.c."
2010,030201,1.722730,Homework (hh children)
2010,030202,0.104973,Meetings and school conferences (hh children)
2010,030203,0.226377,Home schooling of hh children
2010,030204,0.004429,Waiting associated with hh children's education
2010,030299,0.034119,"Activities related to hh child's education, n.e.c."
2010,030301,0.188856,Providing medical care to hh children
2010,030302,0.151033,Obtaining medical care for hh children
2010,030303,0.140351,Waiting associated with hh children's health
2010,030399,0.016186,"Activities related to hh child's health, n.e.c."
2010,030401,0.504283,Physical care for hh adults
2010,030402,0.032487,Looking after hh adult (as a primary activity)
2010,030403,0.149995,Providing medical care to hh adult
2010,030404,0.065597,Obtaining medical and care services for hh adult
2010,030405,0.133604,Waiting associated with caring for household adults
2010,030499,0.003532,"Caring for household adults, n.e.c."
2010,030501,0.136947,Helping hh adults
2010,030502,0.068280,Organization & planning for hh adults
2010,030503,0.209706,Picking up/dropping off hh adult
2010,030504,0.238330,Waiting associated with helping hh adults
2010,030599,0.053570,"Helping household adults, n.e.c."
2010,039999,0.028559,"Caring for & helping hh members, n.e.c."
2010,040101,0.518695,Physical care for nonhh children
2010,040102,0.043556,Reading to/with nonhh children
2010,040103,1.999130,"Playing with nonhh children, not sports"
2010,040104,0.005640,Arts and crafts with nonhh children
2010,040105,0.048139,Playing sports with nonhh children
2010,040108,0.010618,Organization & planning for nonhh children
2010,040109,0.414558,Looking after nonhh children (as primary activity)
2010,040110,0.295196,Attending nonhh children's events
2010,040111,0.051883,Waiting for/with nonhh children
2010,040112,0.194572,Dropping off/picking up nonhh children
2010,040186,0.299587,Talking with/listening to nonhh children
2010,040199,0.056142,"Caring for and helping nonhh children, n.e.c."
2010,040201,0.145296,Homework (nonhh children)
2010,040202,0.011972,Meetings and school conferences (nonhh children)
2010,040204,0.001963,Waiting associated with nonhh children's education
2010,040301,0.001547,Providing medical care to nonhh children
2010,040302,0.058791,Obtaining medical care for nonhh children
2010,040303,0.002502,Waiting associated with nonhh children's health
2010,040401,0.177215,Physical care for nonhh adults
2010,040402,0.042453,Looking after nonhh adult (as a primary activity)
2010,040403,0.036525,Providing medical care to nonhh adult
2010,040404,0.122491,Obtaining medical and care services for nonhh adult
2010,040405,0.228799,Waiting associated with caring for nonhh adults
2010,040499,0.004491,"Caring for nonhh adults, n.e.c."
2010,040501,0.734435,"Housework, cooking, & shopping assistance for nonhh adults"
2010,040502,1.286540,House & lawn maintenance & repair assistance for nonhh adults
2010,040503,0.066324,Animal & pet care assistance for nonhh adults
2010,040504,0.408486,Vehicle & appliance maintenance/repair assistance for nonhh adults
2010,040505,0.041386,Financial management assistance for nonhh adults
2010,040506,0.461824,Household management & paperwork assistance for nonhh adults
2010,040507,0.487731,Picking up/dropping off nonhh adult
2010,040508,0.201464,Waiting associated with helping nonhh adults
2010,040599,0.545892,"Helping nonhh adults, n.e.c."
2010,050101,184.188691,"Work, main job"
2010,050102,3.759521,"Work, other job(s)"
2010,050103,0.018760,Security procedures related to work
2010,050189,0.273618,"Working, n.e.c."
2010,050201,0.030350,"Socializing, relaxing, and leisure as part of job"
2010,050202,0.256659,Eating and drinking as part of job
2010,050204,0.000779,Security procedures as part of job
2010,050289,0.004960,"Work-related activities, n.e.c."
2010,050301,0.142658,"Income-generating hobbies, crafts, and food"
2010,050303,0.885424,Income-generating services
2010,050304,0.091396,Income-generating rental property activities
2010,050389,0.881907,"Other income-generating activities, n.e.c."
2010,050403,0.059876,Job interviewing
2010,050404,0.030598,Waiting associated with job search or interview
